"taxon","estimate","std_error","pval","pval_adj","comparison"
"97",0.926473233113547,0.349057381717418,0.126707462569597,0.126707462569597,"cent vs eld"
"98",-0.115258625068233,0.337329379077737,0.992592172976121,0.992592172976121,"cent vs eld"
"99",0.344524127816835,0.408453135258614,0.979790709071492,0.979790709071492,"cent vs eld"
"100",-0.268935368678722,0.518095487916651,0.988495346635513,0.988495346635513,"cent vs eld"
"101",0.241666380607996,0.506936689051206,0.961405225311224,0.961405225311224,"cent vs eld"
"102",0.660603809511549,0.49536017089589,0.85796220858303,0.85796220858303,"cent vs eld"
"103",-3.10297024438783,0.422011940853429,5.34498871873358e-09,5.34498871873358e-09,"cent vs eld"
"104",0.529278262004,0.255530035650072,0.377063507975309,0.377063507975309,"cent vs eld"
"105",0.461225507429098,0.374060870813546,0.87014416563333,0.87014416563333,"cent vs eld"
"106",1.75178877205484,0.397022892725338,0.00320243821767915,0.00320243821767915,"cent vs eld"
"107",-0.773597024181142,0.572521663201714,0.688636428129929,0.688636428129929,"cent vs eld"
"108",2.11694564841585,0.607553463071332,0.027754299003807,0.027754299003807,"cent vs eld"
"109",-0.684938395928308,0.367943194656038,0.396181037639951,0.396181037639951,"cent vs eld"
"110",-0.0156090803857477,0.463542174145762,1,1,"cent vs eld"
"111",0.24108250427251,0.341133545209876,0.990979337805079,0.990979337805079,"cent vs eld"
"112",1.39464634226108,0.508503534299366,0.136998157962629,0.136998157962629,"cent vs eld"
"113",-1.5925415166141,0.463943864697297,0.0197112989306688,0.0197112989306688,"cent vs eld"
"114",-2.20631004463431,0.492079124926862,0.000591325138016936,0.000591325138016936,"cent vs eld"
"115",0.657673631253632,0.490253596835658,0.844526663897313,0.844526663897313,"cent vs eld"
"116",-1.00367566971155,0.469909512860728,0.328333870098345,0.328333870098345,"cent vs eld"
"117",0.462104072744841,0.447743369909581,0.899409198588106,0.899409198588106,"cent vs eld"
"118",1.12908810326147,0.337596276381711,0.034390971439647,0.034390971439647,"cent vs eld"
"119",-0.545119946846554,0.336026691418544,0.539644962794514,0.539644962794514,"cent vs eld"
"120",1.77053467376016,0.504886615678157,0.028641597155204,0.028641597155204,"cent vs eld"
"121",-1.20842696623265,0.441847109394232,0.0976159046737344,0.0976159046737344,"cent vs eld"
"122",-1.69285564933301,0.400663379355823,0.00177986756345608,0.00177986756345608,"cent vs eld"
"123",-0.00161715033719332,0.440782439573879,0.98682605464318,0.98682605464318,"cent vs eld"
"124",-2.59159945589625,0.427365761810484,3.31022931359243e-06,3.31022931359243e-06,"cent vs eld"
"125",-0.773266884016407,0.458200681901545,0.502660620942791,0.502660620942791,"cent vs eld"
"126",0.166610179786266,0.447588444962146,1,1,"cent vs eld"
"127",-0.0764917473512186,0.466988879960848,0.969403929707881,0.969403929707881,"cent vs eld"
"128",2.7766766878958,0.541896093689194,0.000281890263546668,0.000281890263546668,"cent vs eld"
"129",-0.861328767973325,0.561329724056105,0.604712938026822,0.604712938026822,"cent vs eld"
"130",0.157707823705784,0.546090333807777,0.99980187480024,0.99980187480024,"cent vs eld"
"131",0.0122875788371825,0.429948182178505,0.946933548887813,0.946933548887813,"cent vs eld"
"132",-3.47798059598536,0.48977605820321,3.4947609839451e-08,3.4947609839451e-08,"cent vs eld"
"133",-0.529379897439138,0.448480735848684,0.809949013788875,0.809949013788875,"cent vs eld"
"134",0.248353816989055,0.456568121363461,0.922878467653473,0.922878467653473,"cent vs eld"
"135",-1.77281225396519,0.45399945214033,0.00540349133361109,0.00540349133361109,"cent vs eld"
"136",0.206956678173158,0.532131574352575,0.996058492104187,0.996058492104187,"cent vs eld"
"137",0.27835857990774,0.523707582218035,0.95543978000801,0.95543978000801,"cent vs eld"
"138",-1.91363277000238,0.427089861067434,0.00132134749348412,0.00132134749348412,"cent vs eld"
"139",2.04525455711798,0.506586696725536,0.00730423806894896,0.00730423806894896,"cent vs eld"
"140",-0.314707006611122,0.563581989197915,0.96406673501236,0.96406673501236,"cent vs eld"
"141",1.40290187304917,0.539853060311855,0.239913141875297,0.239913141875297,"cent vs eld"
"142",0.184771727140633,0.494081891604275,0.973530018063817,0.973530018063817,"cent vs eld"
"143",-2.60380057002026,0.483469835679157,6.58155081489806e-05,6.58155081489806e-05,"cent vs eld"
"144",-0.746379041101165,0.378233412173177,0.35017294377605,0.35017294377605,"cent vs eld"
"145",-0.954999991844983,0.523343831333813,0.437819526192571,0.437819526192571,"cent vs eld"
"146",-1.85398443071292,0.442024597491666,0.00154608738753308,0.00154608738753308,"cent vs eld"
"147",0.12366726936391,0.549126734363543,0.992801262062113,0.992801262062113,"cent vs eld"
"148",-1.26135720349899,0.495569930122298,0.137268296524083,0.137268296524083,"cent vs eld"
"149",1.77465455414494,0.524623068864245,0.043609884689609,0.043609884689609,"cent vs eld"
"150",2.1397227249506,0.364057660961961,1.67579960309863e-05,1.67579960309863e-05,"cent vs eld"
"151",0.0158528956438382,0.46040206341848,0.982962795735935,0.982962795735935,"cent vs eld"
"152",-0.089980978427322,0.582000970226072,0.998442513756933,0.998442513756933,"cent vs eld"
"153",-1.0084085044489,0.488357911017123,0.353410350400932,0.353410350400932,"cent vs eld"
"154",0.607692301879187,0.490835514717206,0.769180763509546,0.769180763509546,"cent vs eld"
"155",1.29947266689293,0.474078307394844,0.204762041572751,0.204762041572751,"cent vs eld"
"156",-1.21290595716628,0.462586478350767,0.115724204880053,0.115724204880053,"cent vs eld"
"157",-1.66873550957167,0.496645102363695,0.0435776538965973,0.0435776538965973,"cent vs eld"
"158",0.254394556591331,0.438187302972563,0.983540013448706,0.983540013448706,"cent vs eld"
"159",0.0479243076463009,0.509395418046111,0.997252834204284,0.997252834204284,"cent vs eld"
"160",-0.0807985663923607,0.437425913184222,0.999008167608001,0.999008167608001,"cent vs eld"
"161",-0.159037719737137,0.448398253231017,0.937563589504812,0.937563589504812,"cent vs eld"
"162",1.15009866046056,0.575490294349652,0.464404189840363,0.464404189840363,"cent vs eld"
"163",0.420274884178994,0.556695857672321,0.977658014292083,0.977658014292083,"cent vs eld"
"164",-0.515872992185743,0.505012352516187,0.850198255098519,0.850198255098519,"cent vs eld"
"165",0.871208375510923,0.518826453352181,0.621980873565965,0.621980873565965,"cent vs eld"
"166",-0.1268069741765,0.527696621546826,0.99404400753876,0.99404400753876,"cent vs eld"
"167",-0.992451635945407,0.488077772833191,0.329071272881254,0.329071272881254,"cent vs eld"
"168",2.68334967762368,0.485626405960617,0.00062547637291886,0.00062547637291886,"cent vs eld"
"169",-0.479583431220585,0.428757270411128,0.838719177576515,0.838719177576515,"cent vs eld"
"170",-1.17519076957119,0.520745862695071,0.239801342523018,0.239801342523018,"cent vs eld"
"171",-0.160735893781784,0.43284858900215,0.918204064409469,0.918204064409469,"cent vs eld"
"172",0.865545880412023,0.392597874957933,0.32270170342747,0.32270170342747,"cent vs eld"
"173",-0.799153387769923,0.549196024608646,0.622806467704996,0.622806467704996,"cent vs eld"
"174",-0.612246528773444,0.432919418810903,0.64185717842054,0.64185717842054,"cent vs eld"
"175",-0.0207290636375917,0.498404547311054,0.998808273662528,0.998808273662528,"cent vs eld"
"176",-0.335283425018747,0.480334713948326,0.857562755973621,0.857562755973621,"cent vs eld"
"177",1.1141907901812,0.450944516506772,0.229745188660346,0.229745188660346,"cent vs eld"
"178",-0.733508348411228,0.47768632981792,0.596953617149483,0.596953617149483,"cent vs eld"
"179",-0.552415091277131,0.505129226440284,0.831123460386008,0.831123460386008,"cent vs eld"
"180",-0.229019220045279,0.35989112337976,0.959308691405052,0.959308691405052,"cent vs eld"
"181",1.09209282289737,0.417681451277071,0.175261178127875,0.175261178127875,"cent vs eld"
"182",0.33901189894644,0.484634798992166,0.919728647293737,0.919728647293737,"cent vs eld"
"183",0.0250648375668484,0.47298784041114,0.99756626701283,0.99756626701283,"cent vs eld"
"184",1.07859716346455,0.518085900330786,0.43167294680979,0.43167294680979,"cent vs eld"
"185",-0.052308272684977,0.523507172468503,0.985251712087671,0.985251712087671,"cent vs eld"
"186",0.113402861720808,0.563101727821582,0.997325458904551,0.997325458904551,"cent vs eld"
"187",0.823635431942683,0.499455782517965,0.613032603116756,0.613032603116756,"cent vs eld"
"188",-0.184381874142909,0.493956172588247,0.942361071142125,0.942361071142125,"cent vs eld"
"189",0.144295043847352,0.515500309072429,0.984364896477015,0.984364896477015,"cent vs eld"
"190",0.535398781256648,0.525302638777338,0.867924579578197,0.867924579578197,"cent vs eld"
"191",-1.90194946635648,0.459125908029363,0.00947683894762232,0.00947683894762232,"cent vs eld"
"192",-1.21040768075183,0.431378920404882,0.102499565945819,0.102499565945819,"cent vs eld"
"193",-0.0514294398434548,0.416032673691362,0.92657344272413,0.92657344272413,"cent vs eld"
"194",-1.43316763672952,0.495632053850027,0.080635986512876,0.080635986512876,"cent vs eld"
"195",0.368214543805047,0.506212377011705,0.918652571433654,0.918652571433654,"cent vs eld"
"196",-0.164080529945299,0.562568420055696,0.977594811691226,0.977594811691226,"cent vs eld"
"197",0.403315290750292,0.453733639669697,0.84062081076038,0.84062081076038,"cent vs eld"
"198",0.127449755799305,0.46876761481446,0.944742145589841,0.944742145589841,"cent vs eld"
"199",-2.30447147898243,0.47304590239018,0.00100349663102681,0.00100349663102681,"cent vs eld"
"200",0.3441926686164,0.484832318204382,0.974518132296795,0.974518132296795,"cent vs eld"
"201",0.794927263310074,0.505362746203041,0.657558909869635,0.657558909869635,"cent vs eld"
"202",1.02257442822588,0.537757437553,0.524398451135044,0.524398451135044,"cent vs eld"
"203",1.77432070595923,0.38914292438504,0.00180325530157266,0.00180325530157266,"cent vs eld"
"204",0.108342125614111,0.425494966023172,0.907856863202957,0.907856863202957,"cent vs eld"
"205",0.24657061149951,0.527514704909866,0.970725644345142,0.970725644345142,"cent vs eld"
"206",-1.40600255616749,0.456698486119662,0.0724225768603129,0.0724225768603129,"cent vs eld"
"207",-2.07925070129711,0.44845907929356,0.00125330579279428,0.00125330579279428,"cent vs eld"
"208",0.59083267317644,0.428983494359542,0.764675994038664,0.764675994038664,"cent vs eld"
"209",0.352444352917827,0.509235425279608,0.945340413591769,0.945340413591769,"cent vs eld"
"210",-3.30570703547302,0.485479690696717,3.0091766893389e-07,3.0091766893389e-07,"cent vs eld"
"211",0.747012345763896,0.486354454553421,0.646380098134719,0.646380098134719,"cent vs eld"
"212",0.681342018546457,0.398874258621544,0.585190551847917,0.585190551847917,"cent vs eld"
"213",0.181338816713363,0.552660928460911,0.982685758471351,0.982685758471351,"cent vs eld"
"214",-0.178640003615755,0.500077285659733,0.968106593375423,0.968106593375423,"cent vs eld"
"215",-0.0546077375833667,0.542732966692661,0.98282076063663,0.98282076063663,"cent vs eld"
"216",1.34912460383547,0.451291240176129,0.0861743510369073,0.0861743510369073,"cent vs eld"
"217",-0.308827250899041,0.429206063340429,0.88553326389428,0.88553326389428,"cent vs eld"
"218",-0.662890808273249,0.442396131454336,0.591536268938866,0.591536268938866,"cent vs eld"
"219",-2.92444001257164,0.492804272915832,9.8194975617096e-06,9.8194975617096e-06,"cent vs eld"
"220",-1.13305003376674,0.449241017306331,0.200910788557152,0.200910788557152,"cent vs eld"
"221",-0.662453824295237,0.457088081003979,0.622624595744038,0.622624595744038,"cent vs eld"
"222",0.023847384793854,0.478663668783066,0.98293540505494,0.98293540505494,"cent vs eld"
"223",-0.642112069970278,0.458658851222106,0.645031779011925,0.645031779011925,"cent vs eld"
"224",-0.69402610672311,0.498604488031617,0.679114355476074,0.679114355476074,"cent vs eld"
"225",0.0788441676718813,0.425434507776155,0.938098828412408,0.938098828412408,"cent vs eld"
"226",-0.296867878138476,0.481930327666437,0.909630605597665,0.909630605597665,"cent vs eld"
"227",0.254111096451188,0.521708457224575,0.963385723562834,0.963385723562834,"cent vs eld"
"228",-0.292166319267253,0.511505350999662,0.97102014393501,0.97102014393501,"cent vs eld"
"229",-0.669952506785192,0.461182658862122,0.625008988561791,0.625008988561791,"cent vs eld"
"230",-0.266059516055737,0.531632321836997,0.952179417752745,0.952179417752745,"cent vs eld"
"231",0.18702982244901,0.448534693339205,0.943205750766702,0.943205750766702,"cent vs eld"
"232",0.201721759726458,0.470731509733589,0.936300400684644,0.936300400684644,"cent vs eld"
"233",0.119047883578883,0.465268565162352,0.980621388190519,0.980621388190519,"cent vs eld"
"234",-0.485042043108944,0.447160158924486,0.753794312751839,0.753794312751839,"cent vs eld"
"235",-1.15137182877326,0.496631966851578,0.244285043797929,0.244285043797929,"cent vs eld"
"236",0.182492166333569,0.516721286870035,0.987889814455786,0.987889814455786,"cent vs eld"
"237",0.0967212507788433,0.442819089672025,0.951139521195897,0.951139521195897,"cent vs eld"
"238",-0.930226215742482,0.497751870984163,0.432619707310729,0.432619707310729,"cent vs eld"
"239",1.86825766644215,0.497981400551562,0.0255463659958946,0.0255463659958946,"cent vs eld"
"240",0.0279599312321432,0.505322459371704,0.988101881236819,0.988101881236819,"cent vs eld"
"241",-0.185876065184842,0.424554596227244,0.88309176121867,0.88309176121867,"cent vs eld"
"242",-0.644481816489494,0.435012374748268,0.623029222809211,0.623029222809211,"cent vs eld"
"243",0.0950011637610626,0.467222860221323,0.971197572043682,0.971197572043682,"cent vs eld"
"244",-1.17676943841678,0.496858698260154,0.20942787410288,0.20942787410288,"cent vs eld"
"245",-0.100267004964433,0.436526527552447,0.930120004273548,0.930120004273548,"cent vs eld"
"246",-1.56280713559369,0.441632061319681,0.0251509759891834,0.0251509759891834,"cent vs eld"
"247",-1.94503500348646,0.473947314474388,0.00703513087085864,0.00703513087085864,"cent vs eld"
"248",-0.762782180166946,0.441509006288954,0.502126573421026,0.502126573421026,"cent vs eld"
"249",-0.818347278057143,0.490842869031024,0.533163232654614,0.533163232654614,"cent vs eld"
"250",0.164304154546215,0.410946992491968,0.957253702340023,0.957253702340023,"cent vs eld"
"251",1.68812335214024,0.552854441525849,0.0999252097806072,0.0999252097806072,"cent vs eld"
"252",1.57131102862441,0.38506589850426,0.00869219776616281,0.00869219776616281,"cent vs eld"
"253",-0.560879638244414,0.454156332173232,0.700767408323997,0.700767408323997,"cent vs eld"
"254",0.00271753564096053,0.429852317089926,0.951496308149843,0.951496308149843,"cent vs eld"
"255",-0.797702243767742,0.535725864682556,0.613868004871382,0.613868004871382,"cent vs eld"
"256",-0.485037229072675,0.40725182033778,0.761937998396891,0.761937998396891,"cent vs eld"
"257",-0.100065726665399,0.444291087266208,0.932585547067023,0.932585547067023,"cent vs eld"
"258",0.107170896910921,0.422927060521205,0.927522406852681,0.927522406852681,"cent vs eld"
"259",1.09734974280001,0.464456745381807,0.326980029679719,0.326980029679719,"cent vs eld"
"260",0.0735873603747433,0.484066779694796,0.976478282377136,0.976478282377136,"cent vs eld"
"261",0.645555353408865,0.554046633991787,0.831685473100702,0.831685473100702,"cent vs eld"
"262",-0.938963476829118,0.489867266989382,0.431425995042013,0.431425995042013,"cent vs eld"
"263",-0.0636384531105654,0.477306937131166,0.975963647595471,0.975963647595471,"cent vs eld"
"264",-0.990442680825893,0.483707345424676,0.40476581731846,0.40476581731846,"cent vs eld"
"265",0.116984952712635,0.428748098289721,0.948819413955857,0.948819413955857,"cent vs eld"
"266",0.232772850819041,0.426489425057541,0.90757333780731,0.90757333780731,"cent vs eld"
"267",1.02702294244063,0.575711786383722,0.559472743153538,0.559472743153538,"cent vs eld"
"268",0.179143141562313,0.461132818680189,0.968128727050984,0.968128727050984,"cent vs eld"
"269",-1.96441766887018,0.334245846598211,2.86549869095225e-06,2.86549869095225e-06,"cent vs eld"
"270",-0.405392704083439,0.466646446257935,0.836704755197377,0.836704755197377,"cent vs eld"
"271",0.485519173359781,0.477810496986865,0.896425170190362,0.896425170190362,"cent vs eld"
"272",-0.220607120410933,0.488630370263476,0.928715210717218,0.928715210717218,"cent vs eld"
"273",0.204535858448723,0.431871529306208,0.928195623973641,0.928195623973641,"cent vs eld"
"274",-1.47190437809672,0.496922400062844,0.0933519871206048,0.0933519871206048,"cent vs eld"
"275",-1.92324849983405,0.385695755155825,0.000102637077777407,0.000102637077777407,"cent vs eld"
"276",-0.306822833377725,0.43758556484023,0.838715656666076,0.838715656666076,"cent vs eld"
"277",0.913720130428644,0.502249221995448,0.549813694128659,0.549813694128659,"cent vs eld"
"278",-0.720040106500781,0.49499052020705,0.639703346107495,0.639703346107495,"cent vs eld"
"279",-0.572200215632563,0.442700991598874,0.650569825623291,0.650569825623291,"cent vs eld"
"280",0.508177488152827,0.465132083062213,0.774331608908608,0.774331608908608,"cent vs eld"
"281",0.865778330249981,0.545027088839025,0.652809040198066,0.652809040198066,"cent vs eld"
"282",1.24676382728096,0.423204236355077,0.144347441345424,0.144347441345424,"cent vs eld"
"283",-1.06532117327041,0.443306894490383,0.281110587177078,0.281110587177078,"cent vs eld"
"284",-1.49135378334222,0.472596598233107,0.0447196056849786,0.0447196056849786,"cent vs eld"
"285",0.181067623225577,0.442415622785515,0.939963361138809,0.939963361138809,"cent vs eld"
"286",0.442766269278138,0.384365286918992,0.842998806214613,0.842998806214613,"cent vs eld"
"287",-1.56820782806466,0.450688376437099,0.0248979286452372,0.0248979286452372,"cent vs eld"
"288",0.728666841862605,0.498934247123095,0.713816138966064,0.713816138966064,"cent vs eld"
"289",-1.51954739272986,0.510637263509404,0.071286582987675,0.071286582987675,"cent vs eld"
"290",-1.12567079371619,0.510846035138339,0.2834263934869,0.2834263934869,"cent vs eld"
"291",-0.618818667688753,0.43109560059428,0.646403876622957,0.646403876622957,"cent vs eld"
"292",0.134100132407957,0.462169597071899,0.942194700828248,0.942194700828248,"cent vs eld"
"293",0.215519476919105,0.554103953278325,0.980507393250362,0.980507393250362,"cent vs eld"
"294",0.357313262118647,0.42007436528162,0.856018529568075,0.856018529568075,"cent vs eld"
"295",0.145013718246218,0.52489244899235,0.990576853080697,0.990576853080697,"cent vs eld"
"296",0.451926699838763,0.472118688705425,0.836255695759871,0.836255695759871,"cent vs eld"
"297",-0.16804807470464,0.515519142905536,0.954867553055596,0.954867553055596,"cent vs eld"
"298",-1.10244697643472,0.491449664072089,0.254916348217622,0.254916348217622,"cent vs eld"
"299",-0.87331199374293,0.461992155143212,0.433547367154225,0.433547367154225,"cent vs eld"
"300",0.195667592859491,0.432493672539099,0.911081118821184,0.911081118821184,"cent vs eld"
"301",-1.23769142240017,0.499904474895931,0.196186709860196,0.196186709860196,"cent vs eld"
"302",-0.321619989241534,0.441373022000196,0.876658371212251,0.876658371212251,"cent vs eld"
"303",-0.523793776083103,0.447267695166579,0.713868939865539,0.713868939865539,"cent vs eld"
"304",-0.275237105670508,0.440503806497449,0.862854844576383,0.862854844576383,"cent vs eld"
"305",-0.119477325834371,0.441878769630996,0.934869108898936,0.934869108898936,"cent vs eld"
"306",-0.0160121921594374,0.436052104977309,0.957613085351489,0.957613085351489,"cent vs eld"
"307",-0.318292841330506,0.50560741203926,0.897627198849214,0.897627198849214,"cent vs eld"
"308",-0.152588452392524,0.46088182995746,0.923009670891862,0.923009670891862,"cent vs eld"
"309",-0.453876646603607,0.428530326815195,0.748042143630415,0.748042143630415,"cent vs eld"
"310",-2.6188207811139,0.459326018534433,0.000103462880193578,0.000103462880193578,"cent vs eld"
